minbound,shape,unit
-40,31,5
-100,18,5
0,8,5

IX,IY,IZ,value
5,13,4,0.5
5,13,5,0.333333
5,13,6,0.166667
5,13,7,0
5,14,0,0
5,14,1,1
5,14,2,0.833333
5,14,3,0.666667
5,14,4,0.5
5,14,5,0.333333
5,14,6,0.166667
5,14,7,0
5,15,0,0
5,15,1,1
5,15,2,0.833333
5,15,3,0.666667
5,15,4,0.5
5,15,5,0.333333
5,15,6,0.166667
5,15,7,0
5,16,0,0
5,16,1,1
5,16,2,0.833333
5,16,3,0.666667
5,16,4,0.5
5,16,5,0.333333
5,16,6,0.166667
5,16,7,0
5,17,0,0
5,17,1,0
5,17,2,0
5,17,3,0
5,17,4,0
5,17,5,0
5,17,6,0
5,17,7,0
6,0,0,0
6,0,1,0
6,0,2,0
6,0,3,0
6,0,4,0
6,0,5,0
6,0,6,0
6,0,7,0
6,1,0,0
6,1,1,1
6,1,2,0.833333
6,1,3,0.666667
6,1,4,0.5
6,1,5,0.333333
6,1,6,0.166667
6,1,7,0
6,2,0,0
6,2,1,1
6,2,2,0.833333
6,2,3,0.666667
6,2,4,0.5
6,2,5,0.333333
6,2,6,0.166667
6,2,7,0
6,3,0,0
6,3,1,1
6,3,2,0.833333
6,3,3,0.666667
6,3,4,0.5
6,3,5,0.333333
6,3,6,0.166667
6,3,7,0
6,4,0,0
6,4,1,1
6,4,2,0.833333
6,4,3,0.666667
6,4,4,0.5
6,4,5,0.333333
6,4,6,0.166667
6,4,7,0
6,5,0,0
6,5,1,1
6,5,2,0.833333
6,5,3,0.666667
6,5,4,0.5
6,5,5,0.333333
6,5,6,0.166667
6,5,7,0
6,6,0,0
6,6,1,1
6,6,2,0.833333
6,6,3,0.666667
6,6,4,0.5
6,6,5,0.333333
6,6,6,0.166667
6,6,7,0
6,7,0,0
6,7,1,1
6,7,2,0.833333
6,7,3,0.666667
6,7,4,0.5
6,7,5,0.333333
6,7,6,0.166667
6,7,7,0
6,8,0,0
6,8,1,1
6,8,2,0.833333
6,8,3,0.666667
6,8,4,0.5
6,8,5,0.333333
6,8,6,0.166667
6,8,7,0
6,9,0,0
6,9,1,1
6,9,2,0.833333
6,9,3,0.666667
6,9,4,0.5
6,9,5,0.333333
6,9,6,0.166667
6,9,7,0
6,10,0,0
6,10,1,1
6,10,2,0.833333
6,10,3,0.666667
6,10,4,0.5
6,10,5,0.333333
6,10,6,0.166667
6,10,7,0
6,11,0,0
6,11,1,1
6,11,2,0.833333
6,11,3,0.666667
6,11,4,0.5
6,11,5,0.333333
6,11,6,0.166667
6,11,7,0
6,12,0,0
6,12,1,1
6,12,2,0.833333
6,12,3,0.666667
6,12,4,0.5
6,12,5,0.333333
6,12,6,0.166667
6,12,7,0
6,13,0,0
6,13,1,1
6,13,2,0.833333
6,13,3,0.666667
6,13,4,0.5
6,13,5,0.333333
6,13,6,0.166667
6,13,7,0
6,14,0,0
6,14,1,1
6,14,2,0.833333
6,14,3,0.666667
6,14,4,0.5
6,14,5,0.333333
6,14,6,0.166667
6,14,7,0
6,15,0,0
6,15,1,1
6,15,2,0.833333
6,15,3,0.666667
6,15,4,0.5
6,15,5,0.333333
6,15,6,0.166667
6,15,7,0
6,16,0,0
6,16,1,1
6,16,2,0.833333
6,16,3,0.666667
6,16,4,0.5
6,16,5,0.333333
6,16,6,0.166667
6,16,7,0
6,17,0,0
6,17,1,0
6,17,2,0
6,17,3,0
6,17,4,0
6,17,5,0
6,17,6,0
6,17,7,0
7,0,0,0
7,0,1,0
7,0,2,0
7,0,3,0
7,0,4,0
7,0,5,0
7,0,6,0
7,0,7,0
7,1,0,0
7,1,1,1
7,1,2,0.833333
7,1,3,0.666667
7,1,4,0.5
7,1,5,0.333333
7,1,6,0.166667
7,1,7,0
7,2,0,0
7,2,1,1
7,2,2,0.833333
7,2,3,0.666667
7,2,4,0.5
7,2,5,0.333333
7,2,6,0.166667
7,2,7,0
7,3,0,0
7,3,1,1
7,3,2,0.833333
7,3,3,0.666667
7,3,4,0.5
7,3,5,0.333333
7,3,6,0.166667
7,3,7,0
7,4,0,0
7,4,1,1
7,4,2,0.833333
7,4,3,0.666667
7,4,4,0.5
7,4,5,0.333333
7,4,6,0.166667
7,4,7,0
7,5,0,0
7,5,1,1
7,5,2,0.833333
7,5,3,0.666667
7,5,4,0.5
7,5,5,0.333333
7,5,6,0.166667
7,5,7,0
7,6,0,0
7,6,1,1
7,6,2,0.833333
7,6,3,0.666667
7,6,4,0.5
7,6,5,0.333333
7,6,6,0.166667
7,6,7,0
7,7,0,0
7,7,1,1
7,7,2,0.833333
7,7,3,0.666667
7,7,4,0.5
7,7,5,0.333333
7,7,6,0.166667
7,7,7,0
7,8,0,0
7,8,1,1
7,8,2,0.833333
7,8,3,0.666667
7,8,4,0.5
7,8,5,0.333333
7,8,6,0.166667
7,8,7,0
7,9,0,0
7,9,1,1
7,9,2,0.833333
7,9,3,0.666667
7,9,4,0.5
7,9,5,0.333333
7,9,6,0.166667
7,9,7,0
7,10,0,0
7,10,1,1
7,10,2,0.833333
7,10,3,0.666667
7,10,4,0.5
7,10,5,0.333333
7,10,6,0.166667
7,10,7,0
7,11,0,0
7,11,1,1
7,11,2,0.833333
7,11,3,0.666667
7,11,4,0.5
7,11,5,0.333333
7,11,6,0.166667
7,11,7,0
7,12,0,0
7,12,1,1
7,12,2,0.833333
7,12,3,0.666667
7,12,4,0.5
7,12,5,0.333333
7,12,6,0.166667
7,12,7,0
7,13,0,0
7,13,1,1
7,13,2,0.833333
7,13,3,0.666667
7,13,4,0.5
7,13,5,0.333333
7,13,6,0.166667
7,13,7,0
7,14,0,0
7,14,1,1
7,14,2,0.833333
7,14,3,0.666667
7,14,4,0.5
7,14,5,0.333333
7,14,6,0.166667
7,14,7,0
7,15,0,0
7,15,1,1
7,15,2,0.833333
7,15,3,0.666667
7,15,4,0.5
7,15,5,0.333333
7,15,6,0.166667
7,15,7,0
7,16,0,0
7,16,1,1
7,16,2,0.833333
7,16,3,0.666667
7,16,4,0.5
7,16,5,0.333333
7,16,6,0.166667
7,16,7,0
7,17,0,0
7,17,1,0
7,17,2,0
7,17,3,0
7,17,4,0
7,17,5,0
7,17,6,0
7,17,7,0
8,0,0,0
8,0,1,0
8,0,2,0
8,0,3,0
8,0,4,0
8,0,5,0
8,0,6,0
8,0,7,0
8,1,0,0
8,1,1,1
8,1,2,0.833333
8,1,3,0.666667
8,1,4,0.5
8,1,5,0.333333
8,1,6,0.166667
8,1,7,0
8,2,0,0
8,2,1,1
8,2,2,0.833333
8,2,3,0.666667
8,2,4,0.5
8,2,5,0.333333
8,2,6,0.166667
8,2,7,0
8,3,0,0
8,3,1,1
8,3,2,0.833333
8,3,3,0.666667
8,3,4,0.5
8,3,5,0.333333
8,3,6,0.166667
8,3,7,0
8,4,0,0
8,4,1,1
8,4,2,0.833333
8,4,3,0.666667
8,4,4,0.5
8,4,5,0.333333
8,4,6,0.166667
8,4,7,0
8,5,0,0
8,5,1,1
8,5,2,0.833333
8,5,3,0.666667
8,5,4,0.5
8,5,5,0.333333
8,5,6,0.166667
8,5,7,0
8,6,0,0
8,6,1,1
8,6,2,0.833333
8,6,3,0.666667
8,6,4,0.5
8,6,5,0.333333
8,6,6,0.166667
8,6,7,0
8,7,0,0
8,7,1,1
8,7,2,0.833333
8,7,3,0.666667
8,7,4,0.5
8,7,5,0.333333
8,7,6,0.166667
8,7,7,0
8,8,0,0
8,8,1,1
8,8,2,0.833333
8,8,3,0.666667
8,8,4,0.5
8,8,5,0.333333
8,8,6,0.166667
8,8,7,0
8,9,0,0
8,9,1,1
8,9,2,0.833333
8,9,3,0.666667
8,9,4,0.5
8,9,5,0.333333
8,9,6,0.166667
8,9,7,0
8,10,0,0
8,10,1,1
8,10,2,0.833333
8,10,3,0.666667
8,10,4,0.5
8,10,5,0.333333
8,10,6,0.166667
8,10,7,0
8,11,0,0
8,11,1,1
8,11,2,0.833333
8,11,3,0.666667
8,11,4,0.5
8,11,5,0.333333
8,11,6,0.166667
8,11,7,0
8,12,0,0
8,12,1,1
8,12,2,0.833333
8,12,3,0.666667
8,12,4,0.5
8,12,5,0.333333
8,12,6,0.166667
8,12,7,0
8,13,0,0
8,13,1,1
8,13,2,0.833333
8,13,3,0.666667
8,13,4,0.5
8,13,5,0.333333
8,13,6,0.166667
8,13,7,0
8,14,0,0
8,14,1,1
8,14,2,0.833333
8,14,3,0.666667
8,14,4,0.5
8,14,5,0.333333
8,14,6,0.166667
8,14,7,0
8,15,0,0
8,15,1,1
8,15,2,0.833333
8,15,3,0.666667
8,15,4,0.5
8,15,5,0.333333
8,15,6,0.166667
8,15,7,0
8,16,0,0
8,16,1,1
8,16,2,0.833333
8,16,3,0.666667
8,16,4,0.5
8,16,5,0.333333
8,16,6,0.166667
8,16,7,0
8,17,0,0
8,17,1,0
8,17,2,0
8,17,3,0
8,17,4,0
8,17,5,0
8,17,6,0
8,17,7,0
9,0,0,0
9,0,1,0
9,0,2,0
9,0,3,0
9,0,4,0
9,0,5,0
9,0,6,0
9,0,7,0
9,1,0,0
9,1,1,1
9,1,2,0.833333
9,1,3,0.666667
9,1,4,0.5
9,1,5,0.333333
9,1,6,0.166667
9,1,7,0
9,2,0,0
9,2,1,1
9,2,2,0.833333
9,2,3,0.666667
9,2,4,0.5
9,2,5,0.333333
9,2,6,0.166667
9,2,7,0
9,3,0,0
9,3,1,1
9,3,2,0.833333
9,3,3,0.666667
9,3,4,0.5
9,3,5,0.333333
9,3,6,0.166667
9,3,7,0
9,4,0,0
9,4,1,1
9,4,2,0.833333
9,4,3,0.666667
9,4,4,0.5
9,4,5,0.333333
9,4,6,0.166667
9,4,7,0
9,5,0,0
9,5,1,1
9,5,2,0.833333
9,5,3,0.666667
9,5,4,0.5
9,5,5,0.333333
9,5,6,0.166667
9,5,7,0
9,6,0,0
9,6,1,1
9,6,2,0.833333
9,6,3,0.666667
9,6,4,0.5
9,6,5,0.333333
9,6,6,0.166667
9,6,7,0
9,7,0,0
9,7,1,1
9,7,2,0.833333
9,7,3,0.666667
9,7,4,0.5
9,7,5,0.333333
9,7,6,0.166667
9,7,7,0
9,8,0,0
9,8,1,1
9,8,2,0.833333
9,8,3,0.666667
9,8,4,0.5
9,8,5,0.333333
9,8,6,0.166667
9,8,7,0
9,9,0,0
9,9,1,1
9,9,2,0.833333
9,9,3,0.666667
9,9,4,0.5
9,9,5,0.333333
9,9,6,0.166667
9,9,7,0
9,10,0,0
9,10,1,0
9,10,2,0
9,10,3,0
9,10,4,0
9,10,5,0
9,10,6,0
9,10,7,0
9,11,0,0
9,11,1,0
9,11,2,0
9,11,3,0
9,11,4,0
9,11,5,0
9,11,6,0
9,11,7,0
9,12,0,0
9,12,1,0
9,12,2,0
9,12,3,0
9,12,4,0
9,12,5,0
9,12,6,0
9,12,7,0
9,13,0,0
9,13,1,0
9,13,2,0
9,13,3,0
9,13,4,0
9,13,5,0
9,13,6,0
9,13,7,0
9,14,0,0
9,14,1,0
9,14,2,0
9,14,3,0
9,14,4,0
9,14,5,0
9,14,6,0
9,14,7,0
9,15,0,0
9,15,1,0
9,15,2,0
9,15,3,0
9,15,4,0
9,15,5,0
9,15,6,0
9,15,7,0
9,16,0,0
9,16,1,0
9,16,2,0
9,16,3,0
9,16,4,0
9,16,5,0
9,16,6,0
9,16,7,0
9,17,0,0
9,17,1,0
9,17,2,0
9,17,3,0
9,17,4,0
9,17,5,0
9,17,6,0
9,17,7,0
10,0,0,0
10,0,1,0
10,0,2,0
10,0,3,0
10,0,4,0
10,0,5,0
10,0,6,0
10,0,7,0
10,1,0,0
10,1,1,1
10,1,2,0.833333
10,1,3,0.666667
10,1,4,0.5
10,1,5,0.333333
10,1,6,0.166667
10,1,7,0
10,2,0,0
10,2,1,1
10,2,2,0.833333
10,2,3,0.666667
10,2,4,0.5
10,2,5,0.333333
10,2,6,0.166667
10,2,7,0
10,3,0,0
10,3,1,1
10,3,2,0.833333
10,3,3,0.666667
10,3,4,0.5
10,3,5,0.333333
10,3,6,0.166667
10,3,7,0
10,4,0,0
10,4,1,1
10,4,2,0.833333
10,4,3,0.666667
10,4,4,0.5
10,4,5,0.333333
10,4,6,0.166667
10,4,7,0
10,5,0,0
10,5,1,1
10,5,2,0.833333
10,5,3,0.666667
10,5,4,0.5
10,5,5,0.333333
10,5,6,0.166667
10,5,7,0
10,6,0,0
10,6,1,1
10,6,2,0.833333
10,6,3,0.666667
10,6,4,0.5
10,6,5,0.333333
10,6,6,0.166667
10,6,7,0
10,7,0,0
10,7,1,1
10,7,2,0.833333
